time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1800000000000024,-0.994912163395,1.75250763779,19.7111327703,0.158585602742,0.117815730901,0.0,-1.56844376807,2.20629511163,5.45996336055,0.0560979166981,0.00850623071618,0.0,478.074192051647,478.9534949046134,479.2361486384217,481.31891491905344
3.2400000000000024,-1.09104856855,1.88748607508,20.0377218386,0.161914718674,0.119122838565,0.0,-1.63621186051,2.29322618927,5.42631932975,0.0542314325456,0.0400497082431,0.0,429.3192246370856,431.98793325413004,429.91034628383903,429.75432405198626
3.3000000000000025,-1.19171181938,2.028305526,20.3658079526,0.165479718211,0.121402269941,0.0,-1.71941579741,2.4009539669,5.50921815956,0.068165222474,0.0335176304462,0.0,467.53971541999914,467.031033124972,467.1559447199105,468.2436207045469
3.3600000000000025,-1.29757236929,2.17586422659,20.700104224,0.169223439885,0.123099556449,0.0,-1.80939208632,2.51790127712,5.6330757007,0.0471985042791,0.0149613976478,0.0,481.09837872781213,479.6912114012937,482.8647985701324,481.28259827125146
3.4200000000000026,-1.40851485532,2.33002183577,21.0389968373,0.171868435325,0.124145509635,0.0,-1.88876893957,2.62082980506,5.66297037969,0.0369855673169,0.0219657509183,0.0,453.77375703912855,454.3357216241817,454.8443060460781,454.0265224580987
3.4800000000000026,-1.52418713884,2.49030910665,21.3792000948,0.174290349723,0.125874402413,0.0,-1.96711180251,2.72218644763,5.67684498023,0.0463864665621,0.0398468582662,0.0,449.79779551117326,451.2440943948067,448.99405126453496,449.75707333144226
3.5400000000000027,-1.64491802121,2.65714587635,21.7226857613,0.176813283518,0.128236517668,0.0,-2.05743153458,2.83912177873,5.7718936529,0.0315394935253,0.0383947173924,0.0,476.1786030714935,476.0681456603173,476.0309400537072,474.8940432219556
3.6000000000000028,-1.77078914795,2.83057992874,22.0693202246,0.179236246422,0.130739366082,0.0,-2.13848724517,2.94209668815,5.78228336363,0.0538991245308,0.0476391367319,0.0,451.34878427023875,452.0953110150482,449.62663095787127,451.4356537529831
3.660000000000003,-1.9013112572,3.0098663866,22.4145828512,0.182803576979,0.133702785875,0.0,-2.21252729691,3.03434098701,5.7264983934,0.0687308425961,0.0526798123382,0.0,429.16249764362186,429.5918428106048,430.4379083607542,431.6941099141915
3.720000000000003,-2.03620329101,3.19456104387,22.7555534585,0.186508065387,0.136816760228,0.0,-2.28417850612,3.12242378384,5.63936878139,0.0416668837468,0.0502921775098,0.0,420.14440140537255,419.93919527953517,420.26381268542934,417.9136424863098
3.780000000000003,-2.1757583279,3.3849938811,23.0934836556,0.189120236916,0.140125347963,0.0,-2.36794548334,3.22544871166,5.62475988966,0.0470337346743,0.0634080461037,0.0,443.17663290102234,444.2556407031569,442.8322178419929,443.2746303863265
3.840000000000003,-2.31999703145,3.58109308111,23.4276849633,0.19178498709,0.143867763007,0.0,-2.44037288583,3.31137529834,5.5155896263,0.0385755858449,0.0602210063874,0.0,412.06882909413406,411.7900632408581,412.360598537055,411.6138371295157
3.900000000000003,-2.46883561076,3.78262074217,23.7566206763,0.194687391134,0.146954893014,0.0,-2.52124487498,3.40635610858,5.44899298189,0.0629946546825,0.0212980916753,0.0,427.258118192545,423.92743890962197,425.2609058204039,427.34941821724345
3.960000000000003,-2.62279597863,3.99016497904,24.0829917089,0.198254054285,0.148563036854,0.0,-2.61092229793,3.51198601935,5.42983430618,0.0511850252549,0.0360067650566,0.0,440.954605109517,442.1684415434703,442.2101118126778,441.2384828653412
4.020000000000002,-2.78175212084,4.20352804448,24.4054188315,0.201030778698,0.150257046745,0.0,-2.68786863986,3.60030748577,5.31805594703,0.0340122486528,0.00432586432765,0.0,412.2965567104652,409.48748207059805,411.13530066552494,409.6119778820715
4.080000000000001,-2.9458286411,4.42283318254,24.7241913316,0.202640653009,0.150356290302,0.0,-2.78140299948,3.70989387592,5.30750865544,0.00587316246544,-0.00431173736337,0.0,444.4621984154046,443.7535362342837,445.39633010761315,443.08863135442067
4.14,-3.11549647651,4.6486697634,25.0421085788,0.203019917309,0.149799433282,0.0,-2.87421333742,3.81789243202,5.28964642068,0.00720220429936,-0.0217549783069,0.0,442.3327764593717,440.8937299741193,442.5689540220147,442.6782515745733
4.199999999999998,-3.2904051376,4.88052905994,25.3568138526,0.203190876118,0.148788289595,0.0,-2.95611306053,3.91072363903,5.20085349661,-0.00771029833327,-0.00850975510883,0.0,417.73304584087083,418.8867811303494,419.12363657899584,417.82519560934026
4.259999999999997,-3.47077936627,5.11867424027,25.6697876626,0.202680171724,0.14832527492,0.0,-3.0563406219,4.02720937044,5.23128868428,-0.0101648641624,-0.00617654599978,0.0,457.08554004618605,457.2716004697566,457.19888733983083,457.00336121807163
4.319999999999996,-3.65708411232,5.36365088083,25.9839978351,0.202093099949,0.147956618811,0.0,-3.15382878724,4.13844800558,5.24217343735,-0.00903450156437,-0.00607978885405,0.0,451.02381089343623,451.0317303259841,452.08001753802,452.17123451079084
4.379999999999995,-3.84945504003,5.61554454113,26.3002255077,0.202279430913,0.147898194186,0.0,-3.25852361255,4.25776532647,5.29826391964,0.0202433410575,0.00766476552325,0.0,466.3537730612764,467.4263750071591,464.56755718081354,466.8580689821536
4.439999999999993,-4.04792092011,5.87430425996,26.6184714448,0.203876080376,0.148344917914,0.0,-3.35708544339,4.36750318578,5.30962551902,0.037003447808,0.0070029927735,0.0,453.34923355823554,453.29592972060686,452.61193269399246,453.9592445076593
4.499999999999992,-4.25231548345,6.13964163832,26.9373270255,0.206308194791,0.14892130754,0.0,-3.45615232866,4.47710092678,5.31856050857,0.0467977104838,0.0143622334688,0.0,453.36053565001345,453.95146908305696,452.3945732725143,453.1835115626219
4.559999999999991,-4.46222255354,6.41094551987,27.2537062415,0.20904556115,0.150055485869,0.0,-3.54095114795,4.56649813213,5.2276288612,0.0431636043717,0.0267127231873,0.0,420.2666886875625,421.3360714847637,421.0164897715698,420.7032009278692
4.6199999999999894,-4.67721423994,6.68757335193,27.5643630773,0.211581156118,0.151912814075,0.0,-3.62569724897,4.65454744439,5.1278464037,0.0403889104479,0.0383173309098,0.0,416.12586711312105,417.14113167664624,418.067975287286,417.8271692854593
4.679999999999988,-4.89768184515,6.96996628771,27.8712175433,0.214007317334,0.153923242212,0.0,-3.72347339479,4.75858634066,5.10044826535,0.0405300489013,0.0215445809639,0.0,441.3791994116178,439.99288313263486,441.83998832935396,441.85248223760306
4.739999999999987,-5.12402274332,7.25855560113,28.1761455728,0.216781754835,0.154698457147,0.0,-3.82140610184,4.8611188058,5.06370105671,0.0557326207213,-0.0162020489437,0.0,440.4473717944475,437.3136509204149,437.61823499844127,438.883421542958
4.799999999999986,-5.35629340454,7.55335515122,28.4790278988,0.220153267149,0.153491398018,0.0,-3.92096420301,4.96566173528,5.03225960591,0.0570945477396,-0.0293995132004,0.0,441.3632413987096,440.2724098597608,440.22526511870325,440.34014852772185
4.859999999999984,-5.59527746547,7.85550371895,28.7846780328,0.223805775243,0.15231247188,0.0,-4.04498966605,5.1059811841,5.15505653906,0.0675263952279,-0.00507812948801,0.0,488.41478478618865,490.22573036247684,488.52924897910657,489.30887511578896
4.919999999999983,-5.841313233,8.16555384336,29.0951790816,0.228519215304,0.152120446509,0.0,-4.15621260327,5.22917930374,5.19435375115,0.0945314233426,0.000313031437674,0.0,465.24678783103866,465.6688626525204,465.06510796537214,467.18038714530627
4.979999999999982,-6.0935703807,8.48236040751,29.4050090216,0.234637042319,0.152584693438,0.0,-4.25249830996,5.3313767961,5.13321093203,0.113742591112,0.019514303024,0.0,433.80224862508186,435.41196674966255,433.8939207074977,435.51327229520314
5.0399999999999805,-6.3516470916,8.80538605402,29.7112011775,0.241011006845,0.15382494745,0.0,-4.3502601293,5.43652634501,5.07301578118,0.0837167937919,0.022888986142,0.0,435.4666178932572,435.7488877073828,436.22723769580034,433.72176013444266
